elapsed [sec],ObjectSpace.memsize_of_all values [MB]
487,207.79523849487305
488,198.03157424926758
489,237.13630962371826
490,321.6691017150879
491,325.3078317642212
492,321.8711414337158
493,341.67653465270996
494,321.9211301803589
495,349.45421981811523
496,324.67688941955566
497,327.9763946533203
498,331.6056442260742
499,334.90539169311523
500,338.2048969268799
501,323.1752233505249
502,326.80495738983154
503,330.1044626235962
504,333.4042100906372
505,336.70371532440186
506,322.00429344177246
507,325.55433654785156
508,328.933048248291
509,332.23255348205566
510,328.59906578063965
511,327.9093599319458
512,330.4103584289551
513,340.5844497680664
514,344.11121940612793
515,322.8130292892456
516,326.2612428665161
517,329.7420263290405
518,333.0415315628052
519,336.3410367965698
520,339.97028636932373
521,325.1094169616699
522,328.7386665344238
523,332.0381717681885
524,335.3379192352295
525,338.63742446899414
526,324.10627365112305
527,348.56278705596924
528,346.4516372680664
529,346.46058559417725
530,322.47828102111816
531,343.08680725097656
532,346.3863124847412
533,324.36743450164795
534,327.99668407440186
535,331.2961893081665
536,334.6454553604126
537,338.22494411468506
538,323.5392599105835
539,327.16875171661377
540,330.4682569503784
541,333.96445751190186
542,337.397011756897
543,322.9934997558594
544,326.67061042785645
545,335.8079090118408
546,325.7270851135254
547,346.9970645904541
548,326.9789123535156
549,370.04816246032715
550,373.77437686920166
551,377.0738821029663
552,380.5329780578613
553,384.01151847839355
554,387.64076805114746
555,360.5191192626953
556,364.1493377685547
557,367.44884300231934
558,371.06921100616455
559,374.3775978088379
560,377.9979658126831
561,381.30635261535645
562,358.8203191757202
563,391.25126552581787
564,363.80899238586426
565,387.26802825927734
566,267.25799465179443
567,270.55774211883545
568,273.85748958587646
569,277.1569948196411
570,280.5248785018921
571,284.08574962615967
572,287.3852548599243
573,290.68476009368896
574,293.9868402481079
575,264.3287076950073
576,267.62845516204834
577,271.25770473480225
578,274.5572099685669
579,277.85671520233154
580,281.1562204360962
581,282.85222339630127
582,301.61584091186523
583,337.3696050643921
584,366.27509784698486
585,359.02952671051025
586,405.9432563781738
587,414.66893577575684
588,334.8666114807129
589,341.64973735809326
590,348.5523862838745
591,355.53271102905273
592,335.1696996688843
593,342.23616123199463
594,349.05249404907227
595,356.0976314544678
596,334.68538665771484
597,341.7530918121338
598,339.31312084198
599,371.94071769714355
600,357.3635587692261
601,333.3572664260864
602,356.78553199768066
603,363.8520698547363
604,335.86786937713623
605,342.9345350265503
606,349.8606061935425
607,356.7405481338501
608,335.637957572937
609,342.6269407272339
610,349.46118354797363
611,356.5192995071411
612,335.4509220123291
613,342.53602409362793
614,349.2839069366455
615,352.4602737426758
616,338.4891119003296
617,392.3996305465698
618,359.30963706970215
619,357.23998832702637
620,364.23878383636475
621,370.96797275543213
622,336.0405282974243
623,343.0989007949829
624,349.66479301452637
625,356.3250722885132
626,335.6608667373657
627,342.6596622467041
628,349.3808240890503
629,356.1274251937866
630,336.0753221511841
631,343.1591577529907
632,349.7250499725342
633,359.7820873260498
634,348.04622650146484
635,375.8115482330322
636,359.03360176086426
637,385.78668785095215
638,340.08747577667236
639,347.15389919281006
640,353.7980480194092
641,360.88164138793945
642,336.74346446990967
643,343.73291301727295
644,350.2894582748413
645,357.01992893218994
646,336.73823070526123
647,343.8142433166504
648,349.2672986984253
649,352.6392831802368
650,356.34850215911865
651,341.0483808517456
652,361.888466835022
653,371.17184352874756
654,340.51858711242676
655,370.5220260620117
656,377.415563583374
657,338.67219161987305
658,345.50466442108154
659,352.14963245391846
660,358.8018465042114
661,337.4230718612671
662,344.49053478240967
663,351.24649715423584
664,357.8989534378052
665,337.90113162994385
666,344.90414237976074
667,351.68473720550537
668,358.71819019317627
669,348.7004461288452
670,369.65104961395264
671,360.80062770843506
672,341.4477653503418
673,337.7075242996216
674,344.69286155700684
675,351.27063369750977
676,357.93600940704346
677,338.3305130004883
678,345.24694061279297
679,351.9892911911011
680,358.55899810791016
681,338.4980745315552
682,345.5781555175781
683,352.25159645080566
684,359.4093542098999
685,334.2519054412842
686,341.33239459991455
687,334.5274324417114
688,354.0348434448242
689,395.0161991119385
690,366.503942489624
691,373.1779842376709
692,336.1344623565674
693,341.38509941101074
694,345.98681640625
695,350.6480960845947
696,355.6795587539673
697,335.2425756454468
698,342.2362585067749
699,348.90035247802734
700,355.55638122558594
701,336.2488307952881
702,343.32054233551025
703,349.97657108306885
704,356.5543432235718
705,383.42388248443604
706,335.40612983703613
707,359.40974617004395
708,352.95236015319824
709,359.695104598999
710,366.1704626083374
711,372.6715021133423
712,337.8382730484009
713,344.3378973007202
714,351.30571365356445
715,357.8756628036499
716,336.72216987609863
717,343.64666271209717
718,350.3702583312988
719,356.9413080215454
720,337.08729457855225
721,344.0024404525757
722,380.91380500793457
723,356.0869207382202
724,360.19738388061523
725,394.63740158081055
726,347.42794132232666
727,354.00655937194824
728,360.71372413635254
729,367.6647720336914
730,338.93942070007324
731,345.9330654144287
732,352.7443256378174
733,359.31403255462646
734,338.0795555114746
735,344.9019374847412
736,351.47970962524414
737,358.13573837280273
738,337.86483669281006
739,344.8582534790039
740,351.60939598083496
741,343.6617183685303
742,349.706636428833
743,361.1232671737671
744,337.2724494934082
745,356.7342987060547
746,363.68810844421387
747,370.29793071746826
748,339.0329532623291
749,346.0346632003784
750,352.7770137786865
751,359.4332847595215
752,338.5653772354126
753,345.63030338287354
754,352.65695571899414
755,359.3989477157593
756,339.14618587493896
757,346.05305767059326
758,352.86478328704834
759,342.27136039733887
760,347.0784902572632
761,362.07895278930664
762,344.9212989807129
763,369.43286895751953
764,376.0808324813843
765,342.8327627182007
766,349.99962520599365
767,356.6734228134155
768,363.82148265838623
769,340.20936012268066
770,347.27997970581055
771,354.0997705459595
772,360.83405590057373
773,340.1412296295166
774,347.1739864349365
775,353.83937644958496
776,360.92798233032227
777,338.78703784942627
